# t_sec   Poft_Rzmin  Poft_Rzmax
1.741391252500000119e+05 1.109183167572961604e-06 1.370352660678183546e-06
1.752659208499999950e+05 1.106974079809513033e-06 1.356606680535307402e-06
1.764000075699999870e+05 1.105050168729193604e-06 1.337083824327806893e-06
1.775414325799999933e+05 1.102137928550747118e-06 1.332900811686835361e-06
1.786902433700000111e+05 1.092100368743670949e-06 1.319688326577625697e-06
1.798464877299999935e+05 1.089579708353462607e-06 1.306861028539988812e-06
1.810102137499999953e+05 1.091228280317847332e-06 1.298397355306578884e-06
1.821814698600000120e+05 1.090329502408477447e-06 1.289054820910331805e-06
1.833603047599999991e+05 1.085598354491471377e-06 1.278365758621037988e-06
1.845467675100000051e+05 1.081567654261334787e-06 1.275740408886522852e-06
1.857409074599999876e+05 1.075995978744442826e-06 1.263426788498005213e-06
1.869427742900000012e+05 1.076966022028693252e-06 1.254756081828984017e-06
1.881524180000000051e+05 1.083205294917383902e-06 1.258060517458185003e-06
1.893698888999999908e+05 1.085363965397659161e-06 1.248447014574200942e-06
1.905952376400000066e+05 1.081683289938609492e-06 1.242363580475172545e-06
1.918285151999999944e+05 1.081817715512083461e-06 1.235362392645582903e-06
1.930697728899999929e+05 1.083794965377605333e-06 1.226899961637855433e-06
1.943190623400000040e+05 1.083139797425202600e-06 1.227073480875015541e-06
1.955764355100000103e+05 1.083651415132028233e-06 1.227958637138152898e-06
1.968419447299999883e+05 1.083148908251268953e-06 1.227670045519841681e-06
1.981156426299999875e+05 1.072564491851243074e-06 1.223328273446411951e-06
1.993975822000000044e+05 1.068625054808802816e-06 1.225346527947681265e-06
2.006878167700000049e+05 1.078134697225406133e-06 1.232691239555853675e-06
2.019864000100000121e+05 1.077115479506010029e-06 1.233401137454324665e-06
2.032933859400000074e+05 1.070404234026052466e-06 1.226389697020209595e-06
2.046088289499999955e+05 1.065682471071022298e-06 1.216103187249891565e-06
2.059327837400000135e+05 1.060044678626097198e-06 1.207825464111527286e-06
2.072653053899999941e+05 1.047926079630087486e-06 1.204851257789070694e-06
2.086064493500000099e+05 1.041129462358584847e-06 1.205915172714637619e-06
2.099562713900000090e+05 1.044264673171854057e-06 1.208560916913873857e-06
2.113148276799999876e+05 1.048532506305507596e-06 1.212266069491908319e-06
2.126821747299999988e+05 1.051198037579008604e-06 1.218516615418668571e-06
2.140583694200000027e+05 1.036095338800876583e-06 1.206360233458197029e-06
2.154434690000000119e+05 1.021315806966326761e-06 1.191090608777739235e-06
2.168375310999999929e+05 1.011842882893160362e-06 1.185814090822276942e-06
2.182406136999999871e+05 1.002553478262945660e-06 1.179990923470330641e-06
2.196527751799999969e+05 1.003693297419834797e-06 1.181604594504890910e-06
2.210740742700000119e+05 1.008069946769066704e-06 1.184862116917443497e-06
2.225045701199999894e+05 1.014136015232810868e-06 1.190868127306787714e-06
2.239443222200000018e+05 1.018309342164888370e-06 1.184698470797664925e-06
2.253933904700000130e+05 1.016535461230025900e-06 1.168641773177797232e-06
2.268518351599999878e+05 1.018182850124031767e-06 1.166729174664586855e-06
2.283197169500000018e+05 1.013844226369106103e-06 1.156271209283601356e-06
2.297970969000000041e+05 1.003226599066047409e-06 1.140848355067552482e-06
2.312840364899999986e+05 1.003156177929881392e-06 1.136014515654990712e-06
2.327805975599999947e+05 9.998576930175936190e-07 1.129279604258896948e-06
2.342868423699999985e+05 9.954053659192705764e-07 1.127414380341193833e-06
2.358028335899999947e+05 9.921446805435394261e-07 1.121704078555188554e-06
2.373286342700000096e+05 9.904166095847901488e-07 1.108375286723840663e-06
2.388643079000000143e+05 9.942846268391232270e-07 1.101551005960686352e-06
2.404099183499999926e+05 9.934527476418698190e-07 1.093781919822619516e-06
2.419655299299999897e+05 9.834953673145933448e-07 1.086053449657440800e-06
2.435312073399999936e+05 9.762213562909317147e-07 1.083973223948467343e-06
2.451070157300000137e+05 9.762019821914561900e-07 1.081451124059010549e-06
2.466930206400000025e+05 9.716605278304196791e-07 1.078423305129003398e-06
2.482892880599999917e+05 9.702039678296202093e-07 1.078464740981066513e-06
2.498958843800000031e+05 9.554454968992606442e-07 1.071855485611975214e-06
2.515128764500000107e+05 9.396440834997534654e-07 1.061758399223603267e-06
2.531403315200000070e+05 9.408173232039256241e-07 1.058243074288497158e-06
2.547783173200000019e+05 9.369188032453382230e-07 1.047849985056188249e-06
2.564269019599999883e+05 9.357118321790487170e-07 1.042418383886799077e-06
2.580861540399999940e+05 9.365520811084012487e-07 1.040756483361110961e-06
2.597561425800000143e+05 9.408924609716419029e-07 1.035672279248377606e-06
2.614369370599999966e+05 9.416578223963916365e-07 1.033270752224538603e-06
2.631286073900000192e+05 9.375489295382410053e-07 1.022467305456956740e-06
2.648312239500000142e+05 9.223415630159772031e-07 1.008246785764219095e-06
2.665448575699999928e+05 9.019417983304578334e-07 1.000814533432463582e-06
2.682695795299999882e+05 8.914282396863955842e-07 9.881077464932095517e-07
2.700054615900000208e+05 8.854950385689617001e-07 9.759945515750293710e-07
2.717525759500000277e+05 8.879546234891207056e-07 9.689570249599033896e-07
2.735109953000000096e+05 8.871601232493754272e-07 9.583474519512430601e-07
2.752807927999999956e+05 8.864137095548910344e-07 9.516391007330351052e-07
2.770620420499999891e+05 8.837001135573351772e-07 9.472390395943320612e-07
2.788548171699999948e+05 8.708475642291229916e-07 9.407220915331715959e-07
2.806591927400000277e+05 8.673734220785219556e-07 9.394630843310158039e-07
2.824752438100000145e+05 8.700838851588765181e-07 9.430956112715225340e-07
2.843030459300000221e+05 8.647246065900529540e-07 9.412142085733095521e-07
2.861426751500000246e+05 8.608910649877357837e-07 9.365530244673444099e-07
2.879942079800000065e+05 8.647564218920646694e-07 9.328747266536932360e-07
2.898577214699999895e+05 8.605804002172593080e-07 9.294801663624182953e-07
2.917332931100000278e+05 8.494369693418335179e-07 9.275257197858569752e-07
2.936210009599999757e+05 8.503399446211548681e-07 9.295315208017921177e-07
2.955209235200000112e+05 8.542878932730321125e-07 9.342772889817512955e-07
2.974331398400000180e+05 8.563343068028753150e-07 9.376890710700300298e-07
2.993577294700000202e+05 8.567679259523016778e-07 9.339025715832700378e-07
3.012947724700000254e+05 8.564461828604514215e-07 9.253078405916873660e-07
3.032443494300000020e+05 8.520662690381129864e-07 9.209072959006834188e-07
3.052065414299999829e+05 8.339947093891929527e-07 9.033677911122215449e-07
3.071814301299999934e+05 8.268079073724418241e-07 8.917226762122649342e-07
3.091690976600000286e+05 8.316839529686092099e-07 8.902442011601530742e-07
3.111696267200000002e+05 8.296571949955032294e-07 8.851676561267797607e-07
3.131831005199999781e+05 8.261594923676964112e-07 8.815943468304778841e-07
3.152096028400000068e+05 8.253588367631401967e-07 8.753553837905923415e-07
3.172492179699999979e+05 8.255334363339644757e-07 8.736254555077017007e-07
3.193020307700000121e+05 8.264314952500258547e-07 8.736179409006194829e-07
3.213681266199999955e+05 8.292312150944944477e-07 8.716106646357473357e-07
3.234475914900000207e+05 8.321111175941659052e-07 8.692192524283619624e-07
3.255405118699999875e+05 8.363503862874132795e-07 8.705192555250558582e-07
3.276469748300000210e+05 8.314422439475643458e-07 8.677101970766071476e-07
3.297670680099999881e+05 8.226167246024607251e-07 8.630756052785865574e-07
3.319008795900000259e+05 8.235150057868010077e-07 8.621668156046925702e-07
3.340484983500000089e+05 8.266182308719618792e-07 8.624372699064103590e-07
3.362100136300000013e+05 8.288318326727026274e-07 8.640271200647705153e-07
3.383855153399999836e+05 8.324578657440871192e-07 8.668652551278226441e-07
3.405750939999999828e+05 8.304464546045921888e-07 8.682816015664574931e-07
3.427788406700000050e+05 8.281402498069101142e-07 8.632935760019738497e-07
3.449968470499999821e+05 8.269982825453710523e-07 8.582737465909270877e-07
3.472292054099999950e+05 8.230732543753977720e-07 8.578698568620622750e-07
3.494760086000000010e+05 8.205629550976125096e-07 8.573269643895802174e-07
3.517373500999999815e+05 8.041128288271253504e-07 8.427953321453418645e-07
3.540133239700000267e+05 7.934425678336251940e-07 8.340281290001335668e-07
3.563040249099999783e+05 7.940704019463685656e-07 8.309638051045821615e-07
3.586095482000000193e+05 7.897877243505593909e-07 8.252734996979583956e-07
3.609299897600000259e+05 7.843243194517715556e-07 8.195579845715500997e-07
3.632654461100000190e+05 7.794864654311874574e-07 8.065576471426874960e-07
3.656160144100000034e+05 7.803394799068676996e-07 7.964896053728390254e-07
3.679817924500000081e+05 7.725744157226286524e-07 7.863201257869303940e-07
3.703628786400000099e+05 7.614541009302503104e-07 7.721548965565907110e-07
3.727593720300000277e+05 7.628428437028995015e-07 7.667896127103757432e-07
3.751713723299999838e+05 7.586331716334338690e-07 7.612443571594534048e-07
3.775989798699999810e+05 7.478663149366202957e-07 7.490716688252947854e-07
3.800422956400000257e+05 7.463736097159943510e-07 7.470133883643570174e-07
3.825014212800000096e+05 7.346448366029874413e-07 7.359361132279461409e-07
3.849764590900000185e+05 7.180144650756760468e-07 7.210107735233364152e-07
3.874675120500000194e+05 7.128348310532673735e-07 7.085389624441717530e-07
3.899746837599999853e+05 7.124823462206400900e-07 7.014914335590431485e-07
3.924980785400000168e+05 7.139882739996188239e-07 6.999320667871802475e-07
3.950378013599999831e+05 7.111351167587492100e-07 6.955177311319406265e-07
3.975939578600000241e+05 7.046278639539153308e-07 6.905553427717465430e-07
4.001666543999999994e+05 6.966448823919922343e-07 6.864849718238075386e-07
4.027559979900000035e+05 6.936599482767468419e-07 6.843578674665046795e-07
4.053620963399999891e+05 6.948849815263135060e-07 6.826635458176871150e-07
4.079850578799999785e+05 6.978889087398118312e-07 6.853613437632422167e-07
4.106249917199999909e+05 6.940422553508528131e-07 6.835157456916389750e-07
4.132820076899999985e+05 6.894836583074224938e-07 6.821749474446335065e-07
4.159562163099999889e+05 6.886072111920189456e-07 6.828951553952913849e-07
4.186477288299999782e+05 6.872057267245352325e-07 6.831478275829295879e-07
4.213566572199999937e+05 6.851423469277898024e-07 6.833997233968499105e-07
4.240831141799999750e+05 6.797780875385309072e-07 6.800007669613350410e-07
4.268272131199999712e+05 6.742268801222959215e-07 6.754327728205752418e-07
4.295890681999999797e+05 6.684626768488084980e-07 6.724181427608751566e-07
4.323687943100000266e+05 6.672667302852072847e-07 6.721073143020806938e-07
4.351665070900000283e+05 6.600196506093614888e-07 6.677403719579453388e-07
4.379823229300000239e+05 6.469568748242689967e-07 6.602820950155868984e-07
4.408163589700000011e+05 6.465554334360484227e-07 6.573739904315508302e-07
4.436687331000000122e+05 6.474977545017868177e-07 6.553094898106323504e-07
4.465395639799999772e+05 6.400995833124267167e-07 6.485395038960902960e-07
4.494289710399999749e+05 6.385690740343884351e-07 6.451344441911814582e-07
4.523370744800000102e+05 6.395888091890104715e-07 6.424064920288484863e-07
4.552639952700000140e+05 6.402184206239223885e-07 6.393649623150009942e-07
4.582098551899999729e+05 6.419331761872794196e-07 6.374353904615035474e-07
4.611747767699999968e+05 6.421299907775259631e-07 6.339456817469257084e-07
4.641588833599999780e+05 6.449773906947549564e-07 6.365832933843387985e-07
4.671622991000000038e+05 6.427516881040204009e-07 6.282882506909344377e-07
4.701851489300000248e+05 6.315492768576312697e-07 6.109892417357852216e-07
4.732275585999999894e+05 6.259136030517515076e-07 6.030464457066048490e-07
4.762896546799999778e+05 6.239261651402388123e-07 5.998092157563321631e-07
4.793715645600000280e+05 6.212243902608470154e-07 5.977751884881787683e-07
4.824734164299999829e+05 6.162659180941015103e-07 5.940781517991679619e-07
4.855953393400000059e+05 6.138110237958605308e-07 5.920895312082977327e-07
4.887374631599999848e+05 6.177018142718705189e-07 5.950866312750343757e-07
4.918999186099999934e+05 6.182563798859682188e-07 5.930730261974484303e-07
4.950828372400000226e+05 6.160156852139549613e-07 5.846570485906438373e-07
4.982863514599999762e+05 6.125263963006711751e-07 5.780217111148557584e-07
5.015105945499999798e+05 6.035076898743519470e-07 5.711997842802877453e-07
5.047557006299999775e+05 5.973489375303573391e-07 5.676498440701576685e-07
5.080218046900000190e+05 5.979311095666776487e-07 5.679452245128376197e-07
5.113090426100000041e+05 5.978163380829703642e-07 5.668540878384616350e-07
5.146175511500000139e+05 5.926790063163807071e-07 5.639356432285042140e-07
5.179474679200000246e+05 5.866045432569629963e-07 5.613752707266063648e-07
5.212989314700000104e+05 5.834373449886671683e-07 5.565513992699719360e-07
5.246720812099999748e+05 5.814411446167198363e-07 5.486984459054936861e-07
5.280670574600000400e+05 5.826438412356231170e-07 5.426269268060290900e-07
5.314840014600000577e+05 5.845211178917212651e-07 5.385538314199722118e-07
5.349230553500000387e+05 5.845300029729120631e-07 5.375787095456526977e-07
5.383843621999999741e+05 5.729242606649191355e-07 5.296636878278511187e-07
5.418680660099999513e+05 5.599969063488465338e-07 5.212516532703944629e-07
5.453743116800000425e+05 5.587047622944353851e-07 5.212818977130724292e-07
5.489032450899999822e+05 5.596994936815204624e-07 5.205438654264479677e-07
5.524550130399999907e+05 5.561422457905996881e-07 5.145584422832187367e-07
5.560297632799999556e+05 5.527439531166098656e-07 5.097517826464228030e-07
5.596276445300000487e+05 5.499098792317668126e-07 5.057151028841226392e-07
5.632488064599999925e+05 5.492969745367970819e-07 5.040274785811422155e-07
5.668933996999999508e+05 5.495915490100045649e-07 5.018593664755966104e-07
5.705615758800000185e+05 5.503793991612825635e-07 4.988790972177303330e-07
5.742534875900000334e+05 5.461735943323665043e-07 4.974210249637813236e-07
5.779692884199999971e+05 5.338982948217255501e-07 4.886357539640857665e-07
5.817091329400000395e+05 5.293244948074026853e-07 4.810714243964576188e-07
5.854731767299999483e+05 5.287428420959965678e-07 4.795966819190533635e-07
5.892615763899999438e+05 5.232079883725078237e-07 4.738436573838979809e-07
5.930744895000000251e+05 5.190190737819570706e-07 4.666538950346141674e-07
5.969120746900000377e+05 5.170116578026028109e-07 4.648591702676099499e-07
6.007744915999999503e+05 5.170886767766755268e-07 4.635244184295647616e-07
6.046619009099999676e+05 5.152139206264679480e-07 4.624945526839519496e-07
6.085744643299999880e+05 5.079861194967729535e-07 4.584939110645372641e-07
6.125123446299999487e+05 4.976704281119385800e-07 4.528331400142036514e-07
6.164757056299999822e+05 4.930360509893193330e-07 4.518280647125230646e-07
6.204647122100000270e+05 4.904187412646073810e-07 4.520594015347766703e-07
6.244795302999999840e+05 4.886231085558590606e-07 4.523437733052458597e-07
6.285203269200000213e+05 4.820115916561085583e-07 4.497271105571021353e-07
6.325872701799999923e+05 4.687489603457881756e-07 4.427152788918839308e-07
6.366805292599999812e+05 4.657797260593483076e-07 4.369529365297799478e-07
6.408002744399999501e+05 4.647326254379219094e-07 4.344018269480776038e-07
6.449466770999999717e+05 4.637438960202313753e-07 4.339311274710404553e-07
6.491199097400000319e+05 4.665254504918102997e-07 4.337017215514679688e-07
6.533201459599999944e+05 4.635738696313723440e-07 4.308605972829845788e-07
6.575475604899999453e+05 4.573852397244323223e-07 4.262764856072235045e-07
6.618023292000000365e+05 4.591074973795335062e-07 4.251188808248643990e-07
6.660846290799999842e+05 4.546693953739291631e-07 4.216170839736945941e-07
6.703946382799999556e+05 4.439937673198781283e-07 4.148430172536586934e-07
6.747325361000000266e+05 4.410661746733832616e-07 4.086932670795137700e-07
6.790985030000000261e+05 4.407430947149882018e-07 4.041502658319233462e-07
6.834927205900000408e+05 4.382772062053591218e-07 3.988697109937874714e-07
6.879153716900000582e+05 4.358098121120767418e-07 3.961821771257682465e-07
6.923666402699999744e+05 4.369184167189805135e-07 3.958179594992949143e-07
6.968467115100000519e+05 4.361618034797557936e-07 3.896778231906479227e-07
7.013557717799999518e+05 4.364377095438634012e-07 3.877571712844024633e-07
7.058940086600000504e+05 4.363378161484455087e-07 3.846400456357798461e-07
7.104616109500000020e+05 4.283494028491871593e-07 3.780056425701915064e-07
7.150587686400000239e+05 4.234934819224162494e-07 3.751966561351987048e-07
7.196856729999999516e+05 4.212995059595753016e-07 3.688621909471540801e-07
7.243425165000000270e+05 4.208514402546053941e-07 3.665309488723632938e-07
7.290294928599999985e+05 4.242197403155439987e-07 3.699762627624416473e-07
7.337467970699999714e+05 4.253071997178334685e-07 3.683536141721225148e-07
7.384946253599999472e+05 4.249522953252727390e-07 3.661727945143412488e-07
7.432731752499999711e+05 4.262346252201383781e-07 3.673326801581956601e-07
7.480826455200000200e+05 4.219556559394028588e-07 3.650220070460899182e-07
7.529232362600000342e+05 4.161838328054700355e-07 3.611016845875891824e-07
7.577951488299999619e+05 4.156582561725815644e-07 3.567135010257582358e-07
7.626985858999999473e+05 4.159819840401505202e-07 3.543878544549363500e-07
7.676337514700000174e+05 4.109478709404841466e-07 3.489324208937536225e-07
7.726008508200000506e+05 4.032877750095404321e-07 3.404171848639418715e-07
7.776000905999999959e+05 4.031090471452282971e-07 3.377246038361843122e-07
7.826316787799999584e+05 4.003660526306911007e-07 3.357655858012090145e-07
7.876958246700000018e+05 3.925720144069544128e-07 3.308857496338980223e-07
7.927927389500000281e+05 3.887012849468713233e-07 3.275649492299718363e-07
7.979226336300000548e+05 3.885734620395472302e-07 3.273766086186613119e-07
8.030857221399999689e+05 3.886201251569019730e-07 3.262327550866228484e-07
8.082822192499999655e+05 3.894662631736129577e-07 3.249960280681091281e-07
8.135123411499999929e+05 3.902100919271899091e-07 3.235237361377649070e-07
8.187763053999999538e+05 3.905131569388884635e-07 3.215805884147064447e-07
8.240743309900000459e+05 3.859815899859842152e-07 3.175923092419327121e-07
8.294066383200000273e+05 3.770240937338294240e-07 3.113881836782769958e-07
8.347734492099999916e+05 3.736816766210558197e-07 3.068678348975300592e-07
8.401749869300000137e+05 3.752854233531421054e-07 3.067410183219702392e-07
8.456114761799999978e+05 3.711964454698983669e-07 3.046941324132690865e-07
8.510831431200000225e+05 3.668516138545537072e-07 3.023634451743167520e-07
8.565902153699999908e+05 3.622740106370133136e-07 3.004569084335395589e-07
8.621329220300000161e+05 3.592844044148113699e-07 2.980696511661390800e-07
8.677114936799999559e+05 3.618218274256347476e-07 2.975265919310942042e-07
8.733261623799999943e+05 3.572681414036253362e-07 2.938423710877941320e-07
8.789771617199999746e+05 3.514178723132366645e-07 2.916093110203427575e-07
8.846647267699999502e+05 3.408957109141427234e-07 2.889319222970884064e-07
8.903890941299999831e+05 3.326392858430549561e-07 2.864360685413304913e-07
8.961505019499999471e+05 3.343517603613905821e-07 2.864923407409705368e-07
9.019491898900000378e+05 3.316120342478385145e-07 2.853752772061061431e-07
9.077853991900000256e+05 3.238298715180253035e-07 2.787667003627883879e-07
9.136593726399999578e+05 3.189480652206589674e-07 2.703187668929368109e-07
9.195713545900000026e+05 3.182581267181523023e-07 2.667588357040905228e-07
9.255215909799999790e+05 3.172876379915127951e-07 2.646835115282908386e-07
9.315103293500000145e+05 3.170709288203745946e-07 2.638716604551281464e-07
9.375378188200000441e+05 3.178106866027856619e-07 2.629825879410360323e-07
9.436043101500000339e+05 3.189598090450693930e-07 2.615212598267494624e-07
9.497100557000000263e+05 3.153043973099672466e-07 2.597652078381419933e-07
9.558553094699999783e+05 3.086445774199748397e-07 2.568654389597566393e-07
9.620403271099999547e+05 2.975131419971462245e-07 2.504219174622285865e-07
9.682653659100000514e+05 2.879952204338859665e-07 2.449092428473582515e-07
9.745306848400000017e+05 2.872887350675436686e-07 2.430211954789544711e-07
9.808365445400000317e+05 2.874813392873305866e-07 2.414829390812033906e-07
9.871832073300000047e+05 2.885705257763008732e-07 2.414024174205393751e-07
9.935709372399999993e+05 2.876999715780831677e-07 2.408909730547930965e-07
1.000000000000000000e+06 2.856761221054240656e-07 2.375026866842561956e-07
1.006470663060000050e+06 2.824228144705397202e-07 2.342069130792991744e-07
1.012983195590000018e+06 2.808617841242908101e-07 2.325828924712461888e-07
1.019537868529999978e+06 2.802239707543274201e-07 2.308636018762030980e-07
1.026134954550000024e+06 2.795455817596857411e-07 2.297746188126094176e-07
1.032774728089999990e+06 2.772258219896645435e-07 2.281544035542063770e-07
1.039457465369999991e+06 2.731496997617665352e-07 2.253678403961842941e-07
1.046183444389999961e+06 2.715648800105907159e-07 2.230372176580495540e-07
1.052952944959999993e+06 2.693114566161428385e-07 2.207647585519142549e-07
1.059766248679999961e+06 2.689301237769752058e-07 2.200263056071868686e-07
1.066623638989999890e+06 2.701853881069073221e-07 2.193448726648469553e-07
1.073525401169999968e+06 2.653570766189291148e-07 2.158238777389672047e-07
1.080471822320000036e+06 2.629150020383125735e-07 2.145902091944069075e-07
1.087463191420000046e+06 2.632384179285923154e-07 2.132168055441729322e-07
1.094499799319999991e+06 2.606556894917387158e-07 2.108481372048100823e-07
1.101581938739999896e+06 2.565689749952616593e-07 2.071803702862726236e-07
1.108709904289999977e+06 2.536037666263756736e-07 2.025345892267426448e-07
1.115883992510000011e+06 2.544792460083946830e-07 2.015465427093350670e-07
1.123104501829999965e+06 2.526768229046935732e-07 1.989265922526359616e-07
1.130371732640000060e+06 2.517319221944562410e-07 1.957216856062425298e-07
1.137685987250000006e+06 2.527727950807399553e-07 1.957156530694896985e-07
1.145047569940000074e+06 2.512319631940608937e-07 1.941038589056221004e-07
1.152456786950000096e+06 2.512353152574211648e-07 1.933250174945493724e-07
1.159913946500000078e+06 2.504257951790950510e-07 1.910608859400361052e-07
1.167419358819999965e+06 2.460331173890680848e-07 1.878631203599869161e-07
1.174973336140000029e+06 2.437137568826306941e-07 1.850701293977360666e-07
1.182576192700000014e+06 2.395488932080738607e-07 1.800130754869247440e-07
1.190228244780000066e+06 2.354465762665867070e-07 1.766126636896718708e-07
1.197929810710000107e+06 2.338626585912741658e-07 1.754401192643428325e-07
1.205681210879999911e+06 2.323765905835280766e-07 1.753650439745775069e-07
1.213482767750000115e+06 2.323326068090360750e-07 1.744771317854251506e-07
1.221334805859999964e+06 2.331777515768752781e-07 1.744336679893740499e-07
1.229237651869999943e+06 2.300425384267839121e-07 1.733529827939520574e-07
1.237191634529999923e+06 2.278033487161040836e-07 1.722956631639679943e-07
1.245197084740000078e+06 2.293465049483710124e-07 1.726563421660020770e-07
1.253254335509999888e+06 2.299352765510666347e-07 1.726433077995674127e-07
1.261363722039999906e+06 2.292988690680407226e-07 1.714128565076978983e-07
1.269525581669999985e+06 2.235268731769366359e-07 1.687318124264166728e-07
1.277740253950000042e+06 2.197792879929945988e-07 1.669507527197392718e-07
1.286008080610000063e+06 2.217467919548819366e-07 1.670421834352825255e-07
1.294329405590000097e+06 2.170104298729714024e-07 1.651519032532017467e-07
1.302704575050000101e+06 2.044911689027781461e-07 1.592486634212564513e-07
1.311133937420000089e+06 1.981345296671814944e-07 1.558862573354464376e-07
1.319617843349999981e+06 1.977376957646761710e-07 1.551979420590655256e-07
1.328156645779999904e+06 1.958047810562778468e-07 1.529255328854416815e-07
1.336750699920000043e+06 1.949563402014464094e-07 1.513280908160530075e-07
1.345400363290000008e+06 1.947897624308727921e-07 1.507937020895781525e-07
1.354105995720000006e+06 1.920814393200917280e-07 1.477630542407057814e-07
1.362867959359999979e+06 1.885106652553755785e-07 1.451974773941262398e-07
1.371686618710000068e+06 1.863097379314202235e-07 1.444931919055796795e-07
1.380562340640000068e+06 1.854469821297975492e-07 1.431325921125030394e-07
1.389495494369999971e+06 1.823683185218441322e-07 1.405446090737056869e-07
1.398486451540000038e+06 1.790204960465057586e-07 1.364309812349536217e-07
1.407535586150000105e+06 1.751230165791711963e-07 1.333115280466000516e-07
1.416643274669999955e+06 1.726558966394461898e-07 1.324046997586550583e-07
1.425809895969999954e+06 1.740704952692653867e-07 1.322059714035263771e-07
1.435035831389999948e+06 1.740776708863547572e-07 1.312124868982073295e-07
1.444321464729999891e+06 1.723763843099964541e-07 1.296456540587866381e-07
1.453667182269999990e+06 1.717060098446181311e-07 1.277461454582252975e-07
1.463073372800000012e+06 1.717625688381281913e-07 1.265395640801817536e-07
1.472540427619999973e+06 1.705314060189460596e-07 1.246940137488133217e-07
1.482068740569999907e+06 1.693501934130104888e-07 1.226986616848430456e-07
1.491658708009999944e+06 1.668461871962499906e-07 1.209557733110234424e-07
1.501310728910000063e+06 1.648242201113627813e-07 1.195449943156228536e-07
1.511025204780000029e+06 1.637853038834598319e-07 1.191206763006268303e-07
1.520802539749999996e+06 1.620796631442663616e-07 1.184402669501991970e-07
1.530643140559999971e+06 1.613670404658077479e-07 1.174043279267946173e-07
1.540547416579999961e+06 1.593964502439637244e-07 1.160376231569740703e-07
1.550515779829999898e+06 1.587131687498155882e-07 1.155770112112028381e-07
1.560548645010000095e+06 1.566132908995317257e-07 1.144949134241235805e-07
1.570646429470000090e+06 1.533020693020487105e-07 1.124507802315457751e-07
1.580809553300000029e+06 1.520922610522172288e-07 1.113270900930240539e-07
1.591038439269999973e+06 1.493680238319030283e-07 1.095633749716500953e-07
1.601333512919999892e+06 1.484872243155514473e-07 1.081660676379495036e-07
1.611695202520000050e+06 1.481050716839895948e-07 1.077555768720908414e-07
1.622123939130000072e+06 1.473863403918453654e-07 1.066218771911755651e-07
1.632620156570000108e+06 1.471006613453025391e-07 1.056865204266384960e-07
1.643184291509999894e+06 1.434086904189968623e-07 1.035754811440022686e-07
1.653816783400000073e+06 1.405202614213322246e-07 1.018750188570698805e-07
1.664518074560000096e+06 1.415272975099686128e-07 1.020348288543915972e-07
1.675288610170000000e+06 1.390689795586908512e-07 1.006566975907872020e-07
1.686128838290000102e+06 1.368879177584078549e-07 9.930918540252100393e-08
1.697039209869999904e+06 1.364193076235733481e-07 9.809993515151096779e-08
1.708020178790000034e+06 1.351785681017457732e-07 9.587057796755652365e-08
1.719072201859999914e+06 1.335862460334265223e-07 9.471772616101013733e-08
1.730195738850000082e+06 1.301881143955879618e-07 9.384123579025932500e-08
1.741391252490000101e+06 1.293648568334395254e-07 9.268496999902277162e-08
1.752659208540000021e+06 1.291969185384265869e-07 9.205317218917935506e-08
1.764000075729999924e+06 1.278260966203849301e-07 9.126222276235289118e-08
1.775414325849999906e+06 1.265740045201488712e-07 8.903956464289029290e-08
1.786902433740000008e+06 1.224552463061036113e-07 8.625622306566122963e-08
1.798464877300000051e+06 1.196657355858169059e-07 8.446185170927767057e-08
1.810102137540000025e+06 1.195631259634247240e-07 8.360731799193722997e-08
1.821814698570000008e+06 1.177574242105519193e-07 8.261443168960221540e-08
1.833603047629999928e+06 1.168316787376089763e-07 8.199347475323074251e-08
1.845467675130000105e+06 1.183210110324860608e-07 8.243507732785879102e-08
1.857409074640000006e+06 1.166345037064887893e-07 8.184177092260474907e-08
1.869427742920000106e+06 1.130788764218429646e-07 7.995028679437738538e-08
1.881524179950000020e+06 1.094890558315597162e-07 7.828199373604578363e-08
1.893698888950000051e+06 1.066565608176952122e-07 7.645190295094378986e-08
1.905952376390000107e+06 1.071384030462270967e-07 7.566246446356797175e-08
1.918285152019999921e+06 1.064954640490023556e-07 7.455845473089798449e-08
1.930697728880000068e+06 1.051267373493759026e-07 7.296584882931341261e-08
1.943190623350000009e+06 1.047386922801902571e-07 7.269313691245031243e-08
1.955764355130000040e+06 1.026903836521980727e-07 7.174864992141936751e-08
1.968419447290000040e+06 1.019946505050931137e-07 7.156951525203675703e-08
1.981156426280000014e+06 1.014401378614790489e-07 7.107369910201049232e-08
1.993975821980000008e+06 9.880295427585226034e-08 6.924317981506872386e-08
2.006878167660000036e+06 9.789748710504408897e-08 6.790311360718963462e-08
2.019864000079999911e+06 9.723521831243001521e-08 6.681244304744122540e-08
2.032933859450000105e+06 9.660569762410911980e-08 6.617880395830041276e-08
2.046088289469999960e+06 9.472691510915305412e-08 6.506853887709340886e-08
2.059327837370000081e+06 9.337438721808342936e-08 6.409369900633258845e-08
2.072653053929999936e+06 9.348814917104962917e-08 6.384717316378401928e-08
2.086064493470000103e+06 9.317562238806665449e-08 6.303206248629723695e-08
2.099562713920000009e+06 9.352411259271630120e-08 6.258749052258031918e-08
2.113148276810000185e+06 9.340130061712460100e-08 6.258650554305588518e-08
